,trans_date_trans_time,category,amt,city,state,lat,long,city_pop,dob,merch_lat,merch_long,gender
483768,2020-08-22 14:59:16,misc_pos,49.46,Clarks Mills,PA,41.3851,-80.1752,606,1997-09-22,41.621359000000005,-79.372046,F
564791,2020-10-01 22:50:06,health_fitness,3.16,Coleharbor,ND,47.5196,-101.2332,307,1930-08-13,48.470587,-100.865198,F
234545,2020-06-15 05:41:31,misc_pos,31.68,Cascade Locks,OR,45.67100000000001,-121.8686,1288,1936-05-01,45.305095,-122.036878,
227925,2020-06-02 02:36:30,grocery_net,51.74,Matthews,MO,36.7154,-89.6287,1019,1979-01-26,35.92214,-90.483775,
396599,2020-07-14 22:27:38,health_fitness,8.34,Haynes,AR,34.8838,-90.7666,222,1963-05-19,34.055886,-91.006452,F
584598,2020-10-12 13:51:04,misc_pos,560.44,Johns Island,SC,32.8357,-79.8217,20478,1997-06-04,33.20432,-78.912056,M
67719,2019-06-19 14:18:28,shopping_net,131.67,North Loup,NE,41.4972,-98.7858,509,1980-09-15,41.806556,-99.277703,
693626,2020-12-05 08:46:42,shopping_pos,7.02,Harrodsburg,IN,39.013000000000005,-86.5457,76,1955-05-06,38.660705,-86.835779,M
43872,2019-04-29 17:04:58,entertainment,49.64,Manley,NE,40.9207,-96.168,206,1967-10-04,41.772443,-95.527507,
692317,2020-12-04 21:13:05,shopping_pos,5.65,Keller,TX,32.9276,-97.2489,95035,1987-06-13,32.170949,-97.33491,M
383835,2020-07-09 23:26:33,entertainment,92.77,Lorenzo,TX,33.6666,-101.5277,1571,1982-06-27,34.22595,-101.554907,M
518367,2020-09-07 06:43:40,shopping_pos,8.57,Mansfield,OH,40.7559,-82.5123,92985,1968-05-29,40.589164,-83.470995,F
721162,2020-12-12 19:02:04,entertainment,140.46,Seneca,WI,43.2064,-90.9405,153,1962-02-14,43.36764,-91.514869,M
382836,2020-07-09 12:15:24,entertainment,72.01,West Harrison,NY,41.0592,-73.7395,11250,1977-08-16,41.017242,-74.699433,M
309565,2020-11-22 11:52:41,grocery_net,110.57,North Loup,NE,41.4972,-98.7858,509,1980-09-15,40.522159,-98.008955,F
652487,2020-11-17 13:30:30,home,46.01,Sachse,TX,32.9643,-96.6012,20328,1985-06-20,32.853691999999995,-97.600452,M
664704,2020-11-24 07:05:53,grocery_pos,72.06,Farmington,NY,42.958,-77.3083,10717,1952-10-13,43.116479,-78.017729,M
545786,2020-09-21 16:30:19,kids_pets,48.17,Montandon,PA,40.9661,-76.8575,645,1974-05-18,41.500171,-76.296285,M
793161,2020-12-31 21:42:20,kids_pets,10.56,Downsville,NY,42.0716,-75.0152,1228,1990-02-25,42.085459,-74.618491,F
515964,2020-09-06 04:12:22,grocery_pos,191.51,Munith,MI,42.3703,-84.2485,2523,1988-03-21,43.319708,-84.61734799999999,F
679381,2020-11-30 22:59:12,kids_pets,85.57,Varnell,GA,34.9298,-84.9885,74,1944-05-14,35.187584,-84.292132,M
409646,2020-07-20 22:10:17,kids_pets,50.61,Waupaca,WI,44.3481,-89.1101,15426,1936-07-22,44.310296,-89.681627,F
724415,2020-12-13 15:39:45,home,3.68,Thomas,OK,35.7382,-98.7388,1675,1986-05-01,36.544196,-98.615116,F
75592,2019-07-05 14:18:34,shopping_net,1.14,Woods Cross,UT,40.8874,-111.9027,13983,1979-08-14,40.055463,-111.460176,
790313,2020-12-30 20:40:58,personal_care,7.28,Altona,NY,44.8816,-73.6408,2148,1953-05-23,44.22613,-74.288983,F
572206,2020-10-05 19:14:24,shopping_pos,1.45,San Antonio,TX,29.5894,-98.5201,1595797,1975-12-28,28.976945,-97.845914,M
157809,2019-12-16 20:53:06,food_dining,25.88,Oakland,CA,37.7878,-122.1884,381459,1974-01-03,36.875209000000005,-122.446872,
57708,2019-05-31 20:28:11,shopping_pos,2.62,Wheaton,MO,36.7651,-94.0492,760,1985-08-31,36.35159,-94.869606,
761746,2020-12-22 21:09:08,health_fitness,12.43,West Eaton,NY,42.8546,-75.6605,176,1963-12-28,41.912912,-76.37923599999999,M
128165,2019-10-24 20:15:16,food_dining,121.17,Glendale,CA,34.1556,-118.2322,172817,1982-07-30,33.871937,-118.73312,
672721,2020-11-29 08:51:28,gas_transport,32.46,Westport,KY,38.4921,-85.4524,564,1996-04-10,38.156475,-84.640437,M
706065,2020-12-08 03:02:28,gas_transport,83.99,Greenwich,NJ,39.4055,-75.3209,804,1965-03-25,39.528118,-74.702691,M
376128,2020-07-06 16:18:47,shopping_pos,14.55,Fort Myers,FL,26.4722,-81.8122,224256,1985-08-29,26.867683000000003,-80.90254399999999,F
762088,2020-12-22 22:30:41,home,40.41,Newton,NH,42.8678,-71.042,4603,1952-12-07,43.793578,-70.96084,M
473079,2020-08-17 16:27:47,kids_pets,15.47,Haynes,AR,34.8838,-90.7666,222,1963-05-19,34.602456,-91.350174,F
756649,2020-12-21 20:46:21,misc_pos,1.99,Michigan,ND,48.0204,-98.1186,454,1972-07-29,48.00817,-98.452954,F
680493,2020-12-01 05:20:15,entertainment,60.39,Cassatt,SC,34.3424,-80.5,4424,1961-07-31,34.856435,-80.341217,F
750536,2020-12-20 16:05:10,personal_care,38.01,Dayton,OH,39.8355,-84.2613,479994,1970-11-09,39.040557,-83.387276,F
55228,2019-05-26 19:17:49,entertainment,64.01,Fort Washakie,WY,43.0048,-108.8964,1645,1976-02-26,42.164261,-108.398411,
766188,2020-12-24 13:55:07,food_dining,106.37,Roma,TX,26.4215,-99.0025,18128,1990-11-07,27.355252,-98.331704,F
129011,2019-10-26 22:04:45,personal_care,62.31,Shedd,OR,44.453,-123.1065,917,1995-07-08,43.54203,-123.865635,
138569,2019-11-18 10:32:27,gas_transport,58.94,Kirtland Afb,NM,35.0203,-106.5503,310,1978-09-30,35.102453999999994,-106.863717,
17666,2019-02-26 05:58:03,misc_net,138.81,Sun City,CA,33.7467,-117.1721,54287,1972-09-22,34.381796,-116.230587,
649904,2020-11-16 13:54:40,personal_care,106.92,Andrews,IN,40.8618,-85.6067,2304,1955-07-25,39.87445,-85.814305,M
223322,2020-05-24 17:38:10,health_fitness,55.45,Syracuse,MO,38.6547,-92.8929,628,1961-12-18,37.822231,-93.872609,
463489,2020-08-13 07:38:34,grocery_pos,215.22,Baton Rouge,LA,30.4066,-91.1468,378909,1977-02-22,29.46921,-91.156586,F
705258,2020-12-07 22:54:20,food_dining,1.04,Reno,NV,39.5483,-119.7957,276896,1997-03-12,40.065593,-120.658118,M
586686,2020-10-13 09:34:45,entertainment,31.07,Rock Tavern,NY,41.4575,-74.1659,2258,1937-03-17,42.304035,-74.802565,M
8336,2019-01-27 22:09:52,home,1.54,Browning,MO,40.029,-93.1607,602,1954-07-14,39.413968,-92.442597,
394669,2020-07-14 09:15:53,grocery_pos,100.12,Scotia,SC,32.6786,-81.2455,302,1973-05-04,31.914999,-80.981897,F
627310,2020-11-03 21:34:09,personal_care,14.82,Saint Petersburg,FL,27.7898,-82.7243,341043,1989-02-28,28.087512,-83.115338,M
165504,2019-12-26 23:00:23,entertainment,2.79,Hawthorne,CA,33.9143,-118.3493,93193,1995-04-19,32.950164,-118.513553,
680920,2020-12-01 07:52:00,grocery_pos,74.53,Delhi,LA,32.3929,-91.4714,6581,1964-02-13,32.987898,-92.157421,F
480381,2020-08-20 19:05:05,home,86.21,Sauk Rapids,MN,45.604,-94.1591,16163,1987-02-22,45.256618,-95.11446,M
236112,2020-06-17 18:02:42,entertainment,64.6,Lonetree,WY,41.0552,-110.1603,49,1981-07-05,40.493696,-109.540292,
69793,2019-06-23 18:27:03,shopping_pos,8.42,Hooper,NE,41.6414,-96.5232,1745,1973-12-26,42.640326,-96.69898,
88510,2019-07-29 21:41:52,kids_pets,7.96,Humboldt,AZ,34.5189,-112.2523,1179,1955-01-20,34.007564,-113.0182,
94719,2019-08-11 09:06:46,grocery_pos,89.5,Riverton,WY,43.0351,-108.2024,19408,1993-09-11,43.625635,-107.92607,
469323,2020-08-16 10:22:21,gas_transport,73.99,Clune,PA,40.5503,-79.3237,168,1978-10-04,40.381147,-78.424097,M
239730,2020-06-24 16:39:13,personal_care,7.66,Indian Wells,CA,33.7163,-116.3381,4677,1955-05-06,33.037035,-115.522958,M
604348,2020-10-23 05:43:05,grocery_net,86.2,Haw River,NC,36.0424,-79.3242,6006,1984-07-20,36.715514,-79.413097,M
35434,2019-04-09 02:05:10,grocery_pos,64.03,Moriarty,NM,34.9889,-106.0609,7268,1988-08-04,35.61949,-105.277443,
112224,2019-09-16 03:42:03,grocery_pos,45.41,Moab,UT,38.5677,-109.5271,9772,1989-11-24,39.141606,-109.36478,
307871,2020-11-17 16:06:37,entertainment,7.13,Iliff,CO,40.7692,-103.0968,648,1969-09-21,39.834202000000005,-102.854825,M
563847,2020-10-01 07:19:53,grocery_pos,61.53,Detroit,MI,42.377,-83.0796,673342,1969-11-20,41.748352,-83.933879,M
622832,2020-11-02 04:00:19,shopping_pos,2.25,Keisterville,PA,39.9636,-79.7853,184,1945-11-04,40.774376,-78.817336,F
320188,2020-12-08 09:35:39,grocery_pos,71.23,Espanola,NM,35.9866,-106.0654,18408,1972-07-18,35.968833000000004,-105.490489,M
30928,2019-03-30 05:36:06,misc_pos,9.6,Meredith,CO,39.3199,-106.6596,61,1939-11-04,39.39916,-107.296994,
311999,2020-11-28 09:23:54,gas_transport,69.49,Clarksville,MO,39.3465,-90.9362,1146,1929-04-07,38.381915,-91.519742,F
706340,2020-12-08 04:40:39,grocery_pos,92.22,Egan,LA,30.251,-92.5002,1261,1972-07-01,29.83648,-92.016646,M
250961,2020-07-16 04:00:13,grocery_pos,110.56,Dumont,CO,39.7532,-105.6356,565,1978-08-27,40.324165,-105.184671,M
77156,2019-07-08 03:24:48,shopping_pos,7.11,Yellowstone National Park,WY,44.7957,-110.6137,369,1941-11-16,45.709581,-111.56543899999998,
511880,2020-09-03 15:22:42,misc_pos,3.09,Scotland,MD,38.0828,-76.3477,313,1976-03-26,37.376719,-76.92387099999999,F
298204,2020-10-25 22:16:05,misc_pos,13.36,Red River,NM,36.6659,-105.4694,606,1988-09-06,36.902395,-106.151604,F
254953,2020-07-24 00:52:20,misc_net,1.18,Gardiner,OR,43.7857,-124.1437,260,1956-09-01,43.898019,-123.63347,F
315798,2020-12-03 06:04:26,grocery_pos,39.88,Moriarty,NM,34.9889,-106.0609,7268,1988-08-04,34.693528,-105.961476,M
767134,2020-12-24 20:48:00,kids_pets,51.97,Summerfield,TX,34.7437,-102.5064,53,1992-06-19,33.968588000000004,-102.112239,M
141469,2019-11-25 10:40:55,grocery_pos,109.73,San Diego,CA,33.0067,-117.069,1241364,1959-08-05,33.851676,-116.373949,
346976,2020-06-23 18:37:12,shopping_net,6.19,El Paso,TX,31.8092,-106.4247,749635,1973-01-21,31.013209000000003,-106.140745,M
731271,2020-12-14 22:56:09,misc_net,6.01,Hinesburg,VT,44.3346,-73.098,4542,1998-03-19,44.523575,-73.385025,F
174678,2020-01-16 13:23:07,shopping_net,6.72,Pueblo,CO,38.2352,-104.66,151815,1988-01-04,37.644815,-104.915934,
418677,2020-07-25 08:33:43,grocery_pos,138.54,Steuben,ME,44.4971,-67.9503,1131,1959-05-10,45.406331,-68.592061,F
680786,2020-12-01 07:01:20,gas_transport,47.56,Comfrey,MN,44.1111,-94.9134,914,1944-07-26,44.932219,-94.728368,M
28962,2019-03-24 23:17:13,travel,6.57,Espanola,NM,35.9866,-106.0654,18408,1972-07-18,36.089182,-106.106902,
698459,2020-12-06 16:05:29,health_fitness,5.0,Rochester,KY,37.2048,-86.8592,443,1947-07-15,37.195694,-87.83165699999999,F
336690,2020-12-28 13:37:21,travel,5.23,Fields Landing,CA,40.7268,-124.2174,276,1929-05-06,40.085624,-124.181849,F
91602,2019-08-05 00:47:12,misc_net,4.65,Sacramento,CA,38.5662,-121.3286,757530,1979-04-30,39.1758,-121.559846,
599822,2020-10-20 09:50:41,gas_transport,52.74,Pembroke Township,IL,41.0646,-87.5917,2135,2004-05-08,41.960821,-87.934754,F
255794,2020-07-25 21:18:54,travel,477.6,Helm,CA,36.4992,-120.0936,123,1973-02-07,37.195578000000005,-120.622035,M
53159,2019-05-22 10:18:55,grocery_pos,83.36,Eugene,OR,44.0385,-123.0614,191096,1964-04-06,43.676995,-123.554472,
333605,2020-12-24 16:52:43,home,146.07,Rocky Mount,MO,38.2911,-92.7059,1847,1988-10-26,38.241325,-91.977208,F
737848,2020-12-16 14:31:14,food_dining,8.88,Birmingham,IA,40.8626,-91.9534,888,1988-03-25,41.514073,-92.175882,F
274261,2020-08-30 15:08:15,kids_pets,9.05,Phoenix,AZ,33.5623,-112.0559,1312922,1981-10-24,33.776062,-112.893639,F
750888,2020-12-20 17:38:44,health_fitness,17.13,Warren,MI,42.5164,-82.9832,134056,1980-05-18,42.567236,-83.360824,M
152980,2019-12-11 13:09:28,food_dining,80.48,Sun City,CA,33.7467,-117.1721,54287,1972-09-22,34.244599,-116.773418,
678428,2020-11-30 19:35:52,food_dining,1.87,Hinesburg,VT,44.3346,-73.098,4542,1998-03-19,45.065932,-72.961242,F
320571,2020-12-08 17:32:22,travel,4.03,Orient,WA,48.8878,-118.2105,149,1978-06-21,49.788836,-118.294851,F
126694,2019-10-21 00:22:12,grocery_net,64.33,Holstein,NE,40.4542,-98.6538,331,1950-08-19,40.04031,-99.145952,
545829,2020-09-21 16:48:05,travel,1.18,Brandon,VT,43.8065,-73.0882,5895,1975-07-13,43.26379,-72.80611400000001,F
164733,2019-12-25 20:32:48,entertainment,96.17,Blairstown,MO,38.5319,-93.9221,467,1950-05-27,38.069863,-93.598899,
729323,2020-12-14 15:29:14,shopping_pos,2.83,Jordanville,NY,42.8948,-74.8209,824,1985-09-01,43.590704,-73.887878,F
516177,2020-09-06 07:10:03,gas_transport,48.83,Scotia,SC,32.6786,-81.2455,302,1973-05-04,31.706427,-80.752881,F
554966,2020-09-27 00:14:45,gas_transport,58.28,Zavalla,TX,31.1569,-94.3871,2836,1985-12-03,31.029957,-94.120792,M
517535,2020-09-06 21:11:34,food_dining,166.23,Churubusco,IN,41.229,-85.3244,7692,1986-12-13,41.016933,-85.54856099999999,M
19489,2019-03-02 19:04:15,kids_pets,156.96,Palmdale,CA,34.5715,-118.0231,171170,1963-06-04,34.813368,-118.643091,
223873,2020-05-25 14:08:36,misc_pos,111.58,Tekoa,WA,47.2271,-117.0819,895,1999-05-31,47.095662,-117.356827,
610529,2020-10-26 13:02:21,kids_pets,126.35,Paulding,OH,41.141000000000005,-84.5722,6284,1936-03-27,42.090341,-84.22036800000001,M
686019,2020-12-02 15:29:30,shopping_pos,1.83,Kensington,MD,39.0298,-77.0793,19054,1976-09-08,39.2514,-76.502773,M
567580,2020-10-03 18:55:38,health_fitness,48.08,Falconer,NY,42.1239,-79.1895,3833,1970-10-09,41.715287,-79.4018,M
57,2019-01-01 03:18:00,gas_transport,44.68,Carlotta,CA,40.507,-123.9743,1139,1951-01-15,40.459474,-124.214281,
614951,2020-10-28 08:22:05,grocery_pos,232.03,Wilmington,NC,34.2651,-77.867,186140,1983-02-08,34.794715999999994,-77.198379,F
6831,2019-01-22 11:57:28,gas_transport,49.13,Lakeport,CA,39.047,-122.9328,11256,1972-10-18,39.671255,-122.496826,
350720,2020-06-25 20:14:39,personal_care,119.0,Westport,KY,38.4921,-85.4524,564,1996-04-10,38.112256,-84.687005,M
204587,2020-04-08 17:39:15,home,55.12,Howells,NE,41.6964,-96.9858,1063,1928-04-02,41.168908,-96.842671,
569314,2020-10-04 15:53:39,personal_care,30.3,Kingsport,TN,36.4715,-82.4834,87124,1987-02-14,36.917331,-82.16096999999999,F
473760,2020-08-17 20:15:41,home,79.18,Ruckersville,VA,38.2586,-78.4074,9815,1975-07-07,37.359695,-78.845235,M
549211,2020-09-22 23:26:34,food_dining,89.97,Mulberry Grove,IL,38.9311,-89.2463,1810,1974-12-24,38.70769,-88.817696,F
139797,2019-11-21 20:34:12,food_dining,62.31,Kissee Mills,MO,36.6704,-93.0377,1201,1980-03-18,37.647657,-92.559115,
660566,2020-11-22 15:25:53,health_fitness,30.84,Carlisle,IN,38.9763,-87.3667,4081,1938-03-15,39.741648,-86.448387,M
606323,2020-10-24 13:16:42,home,51.83,Lawrence,MA,42.6911,-71.1605,76383,1985-04-04,43.113822,-71.332313,M
282763,2020-09-18 19:28:51,kids_pets,144.87,Saint Louis,MO,38.6171,-90.4504,927396,1960-03-12,38.40225,-90.818047,F
88670,2019-07-30 07:25:13,grocery_net,53.88,Fiddletown,CA,38.5234,-120.6763,832,1987-05-19,39.362242,-120.617872,
541692,2020-09-19 20:18:43,health_fitness,35.46,Saint James City,FL,26.529,-82.0916,3776,1976-09-12,25.768591,-82.443861,M
590799,2020-10-15 20:10:10,personal_care,33.55,Spring Church,PA,40.6153,-79.4545,972,1997-10-23,39.872404,-78.67809799999999,M
397523,2020-07-15 12:43:53,home,48.69,Elizabeth,NJ,40.6747,-74.2239,124967,1980-12-21,39.995756,-73.369661,M
587601,2020-10-13 17:24:44,misc_pos,95.35,Lithopolis,OH,39.8013,-82.8125,460,2004-06-19,40.485394,-83.178898,F
646993,2020-11-15 07:04:47,gas_transport,95.39,Steuben,ME,44.4971,-67.9503,1131,1959-05-10,45.398723,-68.407622,F
79557,2019-07-13 03:45:24,grocery_net,22.32,Ballwin,MO,38.577,-90.5255,92608,2001-07-26,37.80328,-90.322156,
678801,2020-11-30 20:55:53,food_dining,55.81,Oolitic,IN,38.8938,-86.5246,1228,1991-03-13,38.573667,-86.959554,F
209474,2020-04-20 19:43:37,home,177.13,American Fork,UT,40.3928,-111.7941,42384,1992-12-29,40.014817,-111.594746,
104776,2019-08-30 19:14:08,home,29.55,Colorado Springs,CO,38.8881,-104.6556,525713,1992-05-09,38.734356,-104.985156,
69127,2019-06-22 18:51:34,entertainment,1.94,Mesa,ID,44.6255,-116.4493,129,1965-12-15,43.948606,-117.096925,
239513,2020-06-23 23:47:08,home,25.72,Meridian,ID,43.6498,-116.4306,84106,1971-02-11,42.697486,-116.392512,F
665948,2020-11-24 18:51:31,home,5.0,Amorita,OK,36.9412,-98.2458,83,1958-07-28,37.413561,-97.693691,M
757304,2020-12-21 23:07:24,shopping_pos,7.68,Meridian,TX,31.929,-97.6443,2526,1970-11-12,31.760615,-96.945105,F
597220,2020-10-19 09:46:44,gas_transport,55.03,Moores Hill,IN,39.0945,-85.0638,3289,1969-11-22,38.363366,-85.324682,M
360631,2020-06-29 21:08:46,shopping_pos,5.68,Moriches,NY,40.8095,-72.8229,3285,1988-04-27,41.599899,-73.633266,F
437079,2020-08-02 10:10:27,shopping_net,88.54,Ash Flat,AR,36.2201,-91.6421,2856,1926-08-27,36.422887,-90.834063,F
9811,2019-02-01 14:19:40,entertainment,51.19,Blairstown,MO,38.5319,-93.9221,467,1950-05-27,37.700109000000005,-94.593093,
179014,2020-01-30 09:07:54,gas_transport,52.39,Mound City,MO,40.1362,-95.2138,1631,1953-01-20,39.286177,-94.994911,
559396,2020-09-28 20:55:16,kids_pets,15.79,Mountain Park,OK,34.7032,-98.9591,540,1983-10-12,34.033914,-99.097478,F
500028,2020-08-29 17:09:08,food_dining,91.89,Belgrade,MT,45.7801,-111.1439,18182,1975-06-29,45.647279,-111.799358,M
105879,2019-09-01 14:26:57,health_fitness,128.07,Jelm,WY,41.0539,-106.0763,100,1974-04-16,41.23251,-105.838483,
182142,2020-02-09 08:31:47,gas_transport,65.88,San Jose,CA,37.3304,-121.7913,973849,1997-01-18,38.011357,-122.044833,
94424,2019-08-10 21:26:18,misc_pos,172.95,Manville,WY,42.73,-104.7024,241,1980-12-16,42.00724,-105.414918,
509431,2020-09-01 21:04:24,kids_pets,33.07,Valdosta,GA,30.946,-83.2474,94325,1987-09-08,31.00732,-83.803801,F
455372,2020-08-10 01:24:59,misc_pos,1.03,Maria Stein,OH,40.4062,-84.5076,2274,1943-12-17,41.320067,-84.06396099999999,M
114957,2019-09-22 17:36:14,personal_care,100.06,Tomales,CA,38.2427,-122.9145,337,1954-07-05,38.504874,-123.104033,
250676,2020-07-15 10:43:40,grocery_pos,175.62,Sun City,CA,33.7467,-117.1721,54287,1972-09-22,33.126795,-117.069371,F
375303,2020-07-06 11:41:43,misc_net,6.68,New Holstein,WI,43.9446,-88.0911,5196,1978-01-22,44.839275,-87.731783,M
557375,2020-09-28 01:53:15,shopping_pos,7.27,Albany,NY,42.6853,-73.8253,151022,1939-06-01,42.924978,-73.729805,F
300865,2020-11-01 13:29:37,food_dining,88.74,Woods Cross,UT,40.8874,-111.9027,13983,1979-08-14,41.530761,-111.271559,F
590709,2020-10-15 18:52:39,shopping_net,5.68,Key West,FL,24.6557,-81.3824,32891,1987-02-13,25.122798,-81.2042,M
738256,2020-12-16 17:44:13,home,20.96,Allentown,PA,40.5891,-75.4645,166081,1998-10-01,40.223757,-76.106193,F
603350,2020-10-22 12:57:54,kids_pets,50.02,Grand Junction,TN,35.0659,-89.1534,1804,1974-10-15,35.679751,-89.230497,M
268299,2020-08-18 07:25:36,grocery_pos,86.69,Parker Dam,CA,34.298,-114.156,126,1992-10-07,33.896869,-113.964886,M
689995,2020-12-04 02:30:20,grocery_pos,65.25,Saint James City,FL,26.529,-82.0916,3776,1976-09-12,26.188442,-82.806224,M
344652,2020-06-22 23:55:19,food_dining,103.05,Hurricane,WV,38.4257,-81.9943,21902,1980-09-18,39.343971,-82.498547,F
468514,2020-08-16 01:38:21,grocery_pos,104.33,Akron,OH,41.0695,-81.5488,272134,1964-03-15,40.15064,-82.268176,M
55175,2019-05-26 18:02:07,travel,1.81,Lamy,NM,35.4311,-105.9409,923,1964-06-22,34.977882,-106.032553,
387913,2020-07-12 01:45:43,shopping_net,9.31,Waynesfield,OH,40.6072,-83.9585,2089,1963-06-22,40.494011,-83.845423,F
639758,2020-11-10 15:37:12,travel,4.95,Falls Church,VA,38.8856,-77.1802,116155,1983-07-10,39.411799,-77.647925,F
345377,2020-06-23 06:42:33,shopping_pos,6.22,Warren,MI,42.5164,-82.9832,134056,1956-10-08,42.027607,-83.835545,M
785608,2020-12-29 13:29:31,health_fitness,86.74,Winger,MN,47.5375,-95.9941,516,1966-06-07,48.004923,-95.962876,F
409681,2020-07-20 22:21:39,entertainment,6.39,Chester Heights,PA,39.8839,-75.4669,348,1945-05-05,39.879933,-76.434135,M
526642,2020-09-11 16:46:51,kids_pets,63.68,Amsterdam,OH,40.4731,-80.9596,2208,1961-09-10,41.243944,-81.110268,M
598969,2020-10-19 23:43:04,kids_pets,57.56,Arlington,VA,38.8954,-77.1633,207410,1984-07-03,38.502906,-77.74634499999999,M
731604,2020-12-15 00:13:21,grocery_net,88.55,Florence,MS,32.153,-90.1217,19685,1984-12-24,32.651494,-89.41914799999999,F
593447,2020-10-17 14:16:58,kids_pets,89.13,Amorita,OK,36.9412,-98.2458,83,1958-07-28,36.601391,-97.602228,M
571155,2020-10-05 10:43:34,shopping_net,1.0,Rock Tavern,NY,41.4575,-74.1659,2258,1937-03-17,41.304574,-74.713413,M
746435,2020-12-19 14:22:59,health_fitness,70.33,Glade Spring,VA,36.7779,-81.7676,5657,1987-04-29,36.446749,-82.519741,M
776715,2020-12-27 17:56:57,health_fitness,126.39,Bay City,MI,43.6088,-83.95299999999999,67858,1995-03-13,43.262798,-84.476939,M
719686,2020-12-12 08:06:05,shopping_pos,7.64,North Prairie,WI,42.9385,-88.395,2328,1942-01-06,43.788508,-87.75014200000001,F
56422,2019-05-28 20:42:26,home,78.81,Dumont,CO,39.7532,-105.6356,565,1978-08-27,39.076819,-106.598088,
240447,2020-06-26 13:25:43,health_fitness,32.17,Manley,NE,40.9207,-96.168,206,1967-10-04,40.451095,-96.932622,M
559816,2020-09-29 00:05:48,grocery_pos,89.03,North Augusta,SC,33.6028,-81.9748,46944,1942-04-02,33.534532,-81.93889200000001,M
251147,2020-07-16 16:52:05,shopping_net,14.95,Sun City,CA,33.7467,-117.1721,54287,1972-09-22,34.366355,-116.53248899999998,F
685058,2020-12-02 05:05:57,gas_transport,78.29,Camden,NY,43.3392,-75.7543,6460,1959-09-27,42.452727,-75.305516,F
602370,2020-10-21 17:50:47,kids_pets,66.0,Norman,AR,34.4596,-93.6743,1383,1999-09-11,35.278526,-93.841235,F
235667,2020-06-16 17:40:40,shopping_net,3.63,Moab,UT,38.5677,-109.5271,9772,1989-11-24,39.237406,-109.052832,
587077,2020-10-13 13:24:43,grocery_pos,95.76,Reno,NV,39.5483,-119.7957,276896,1997-03-12,40.236832,-119.878894,M
720582,2020-12-12 15:22:21,kids_pets,8.3,East Canaan,CT,42.0158,-73.2913,647,1987-09-26,41.384554,-72.944458,F
103648,2019-08-28 03:27:20,grocery_pos,110.9,Mound City,MO,40.1362,-95.2138,1631,1953-01-20,39.243502,-95.230804,
70306,2019-06-24 12:31:47,misc_pos,7.45,Utica,MO,39.7417,-93.6289,271,1972-04-18,38.973939,-93.536103,
170719,2020-01-03 19:59:02,food_dining,24.98,Meridian,ID,43.6498,-116.4306,84106,1971-02-11,44.586008,-117.157354,
699558,2020-12-06 21:10:38,home,11.71,Loami,IL,39.6704,-89.8588,1213,1991-04-22,39.700725,-89.40993399999999,F
613084,2020-10-27 12:01:12,kids_pets,23.64,Cross Plains,TX,32.1482,-99.1872,1897,1953-04-19,32.964185,-99.435193,M
22702,2019-03-10 09:57:01,gas_transport,68.75,Meadville,MO,39.7795,-93.3014,964,1974-12-23,38.948126,-94.290606,
552378,2020-09-25 09:50:43,misc_pos,1.56,North Judson,IN,41.2244,-86.6966,5791,1959-10-07,42.218028,-86.73037,M
684936,2020-12-02 03:29:53,misc_pos,27.54,Summerfield,TX,34.7437,-102.5064,53,1992-06-19,34.390854,-101.895921,M
464662,2020-08-13 22:52:05,shopping_pos,2.33,New York City,NY,40.8265,-73.9383,1577385,1981-08-29,41.290475,-74.087539,F
331911,2020-12-22 09:47:53,gas_transport,71.46,Blairsden-Graeagle,CA,39.8127,-120.6405,1725,1967-05-27,39.251982,-119.658141,F
223222,2020-05-24 14:14:16,personal_care,40.88,Manville,WY,42.73,-104.7024,241,1980-12-16,43.071195,-105.693842,
403615,2020-07-18 22:24:33,kids_pets,62.01,Naples,FL,26.1184,-81.7361,276002,1934-06-23,26.450658,-81.192994,F
280702,2020-09-13 20:18:54,kids_pets,36.7,Kirk,CO,39.6171,-102.4776,207,1955-12-04,40.170114,-103.103304,M
8970,2019-01-29 11:43:54,gas_transport,64.26,Espanola,NM,35.9866,-106.0654,18408,1972-07-18,36.467929,-106.542899,
587869,2020-10-13 19:34:20,travel,5.81,Falconer,NY,42.1239,-79.1895,3833,1970-10-09,41.275028000000006,-78.42226600000001,M
790754,2020-12-30 23:58:25,misc_pos,214.24,Whaleyville,MD,38.4121,-75.2811,718,1985-03-19,39.123013,-75.791761,F
485528,2020-08-23 10:31:19,misc_net,27.03,Purmela,TX,31.4841,-97.9903,258,1943-12-15,31.967521,-97.213614,M
747942,2020-12-20 00:23:41,shopping_net,76.25,Shelter Island,NY,41.06399999999999,-72.3366,1858,1984-03-03,40.215292,-71.799298,M
705360,2020-12-07 23:18:30,personal_care,52.43,Emporium,PA,41.5177,-78.2536,4533,1969-11-01,41.936369,-77.599644,M
37568,2019-04-14 18:44:26,misc_pos,406.42,Moriarty,NM,34.9889,-106.0609,7268,1988-08-04,35.519357,-105.101719,
662736,2020-11-23 13:45:33,shopping_pos,13.38,West Sayville,NY,40.732,-73.1,4056,1990-06-25,40.032857,-73.74756500000001,F
556663,2020-09-27 19:26:37,shopping_pos,161.86,Moravian Falls,NC,36.0788,-81.1781,3495,1988-03-09,36.44999,-80.992965,F
448057,2020-08-06 17:02:55,shopping_net,292.92,Westhampton Beach,NY,40.8295,-72.6473,3255,1978-07-08,39.961182,-72.99019,F
